item_id,item_name,item_brand,item_variant,item_category,item_price,item_quantity,item_revenue,item_location_id,item_list_id,item_list_name,item_list_position,promotion_name,therapist_name,license_type,primary_modality,primary_specialty,session_rate,weekly_open_slots,accepting_new_clients,location_id
GGOEGXXX1359,Google Youth Badge Tee Olive,Google,,Sale,17,1,,(not set),64282903587,(not set),23,Reach New Heights,"Hiro Williams, LMFT",LMFT,Solution-Focused,Relationship Issues,150,1,TRUE,CA-BayArea
GGOEGXXX1359,Google Youth Badge Tee Olive,Google,XL,Sale,17,,,(not set),(not set),Not available in demo dataset,23,(not set),"Hiro Williams, LMFT",LMFT,EMDR,Relationship Issues,150,0,FALSE,CA-BayArea
GGOEGXXX1359,Google Youth Badge Tee Olive,Google,XS,Sale,13,1,,(not set),(not set),(not set),23,(not set),"Hiro Williams, LMFT",LMFT,EMDR,Relationship Issues,150,1,TRUE,CA-BayArea
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,XL,Apparel,24,1,,(not set),87690866786,Not available in demo dataset,20,(not set),"Marcus Sato, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,(not set),(not set),Home/Apparel/Kids/,24,1,,(not set),(not set),(not set),4,(not set),"Marcus Sato, LMHC",LMHC,Mindfulness-based,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,MD,Home/Apparel/Kids/,24,1,,(not set),96966821377,Not available in demo dataset,1,Google Mural Collection,"Marcus Sato, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,2T,Home/Apparel/Kids/,24,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Marcus Sato, LMFT",LMFT,Psychodynamic,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,,Home/Apparel/Kids/,24,,,(not set),(not set),Not available in demo dataset,4,(not set),"Marcus Sato, LMFT",LMFT,Mindfulness-based,Stress & Burnout,180,0,FALSE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,LG,Home/Apparel/Kids/,24,1,,(not set),96966821377,Not available in demo dataset,5,(not set),"Marcus Sato, LMFT",LMFT,IFS,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,5T,Home/Apparel/Kids/,24,1,,(not set),96966821377,Not available in demo dataset,4,(not set),"Marcus Sato, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,4T,Home/Apparel/Kids/,24,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Marcus Sato, LMFT",LMFT,Psychodynamic,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,SM,Home/Apparel/Kids/,24,1,,(not set),(not set),(not set),2,(not set),"Marcus Sato, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,6/12 MONTHS,Home/Apparel/Kids/,24,1,,(not set),96966821377,Not available in demo dataset,2,Complete Your Collection,"Marcus Sato, LMFT",LMFT,DBT,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,5/6T,Home/Apparel/Kids/,24,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Marcus Sato, LMFT",LMFT,IFS,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,3/6 MONTHS,Home/Apparel/Kids/,24,1,,(not set),96966821377,Not available in demo dataset,2,Act Responsible,"Marcus Sato, LMFT",LMFT,CBT,Stress & Burnout,180,1,TRUE,CA-LA
GGOEGXXX1360,Google Youth Hero Tee Grey,Google,3T,Kids,19,,,(not set),(not set),(not set),13,(not set),"Marcus Sato, LMFT",LMFT,CBT,Parenting,150,0,FALSE,CA-LA
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,XL,Apparel,24,1,,(not set),36747566986,Not available in demo dataset,17,Complete Your Collection,"Ethan Garcia, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,(not set),(not set),Home/Apparel/Kids/,24,1,,(not set),(not set),(not set),5,(not set),"Ethan Garcia, LMHC",LMHC,Mindfulness-based,Stress & Burnout,180,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,Choose Size,Home/Apparel/Kids/,24,1,,(not set),15646351336,Not available in demo dataset,8,(not set),"Ethan Garcia, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,,Home/Apparel/Kids/,24,,,(not set),15646351336,Not available in demo dataset,10,Complete Your Collection,"Ethan Garcia, LMFT",LMFT,Mindfulness-based,Stress & Burnout,180,0,FALSE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,XS,Home/Apparel/Kids/,24,1,,(not set),(not set),Not available in demo dataset,6,Act Responsible,"Ethan Garcia, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,3/6 MONTHS,Home/Apparel/Kids/,24,1,,(not set),15646351336,Not available in demo dataset,10,Act Responsible,"Ethan Garcia, LMFT",LMFT,CBT,Stress & Burnout,180,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Android,5/6T,Kids,19,1,,(not set),(not set),Not available in demo dataset,14,(not set),"Ethan Garcia, LCSW",LCSW,IFS,Parenting,150,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,3T,Kids,19,2,,(not set),(not set),Not available in demo dataset,14,(not set),"Ethan Garcia, LMFT",LMFT,CBT,Parenting,150,2,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,MD,Kids,24,1,,(not set),(not set),Not available in demo dataset,13,(not set),"Ethan Garcia, LMFT",LMFT,EMDR,Parenting,180,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,SM,Kids,24,1,,(not set),(not set),(not set),13,(not set),"Ethan Garcia, LMFT",LMFT,Solution-Focused,Parenting,180,1,TRUE,WA-Seattle
GGOEGXXX1361,Google Youth Hero Tee Maroon,Google,LG,Kids,24,1,,(not set),50163030414,Not available in demo dataset,16,(not set),"Ethan Garcia, LMFT",LMFT,IFS,Parenting,180,1,TRUE,WA-Seattle
GGOEGXXX1369,Google Split Seam Tee Olive,Google,SM,Home/Apparel/Men's / Unisex/,26,1,,(not set),(not set),Not available in demo dataset,12,(not set),"Ethan Nguyen, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,Telehealth-US
GGOEGXXX1369,Google Split Seam Tee Olive,Google,XL,Home/Apparel/Men's / Unisex/,26,1,,(not set),(not set),(not set),8,(not set),"Ethan Nguyen, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,Telehealth-US
GGOEGXXX1369,Google Split Seam Tee Olive,Google,2XL,Men's / Unisex,26,1,,(not set),41830867690,Not available in demo dataset,17,Reach New Heights,"Ethan Nguyen, LMFT",LMFT,CBT,OCD,180,1,TRUE,Telehealth-US
GGOEGXXX1369,Google Split Seam Tee Olive,Google,MD,Men's / Unisex,21,1,,(not set),(not set),Not available in demo dataset,15,Complete Your Collection,"Ethan Nguyen, LMFT",LMFT,EMDR,OCD,180,1,TRUE,Telehealth-US
GGOEGXXX1369,Google Split Seam Tee Olive,(not set),(not set),Men's / Unisex,26,1,,(not set),(not set),Not available in demo dataset,15,(not set),"Ethan Nguyen, LMHC",LMHC,Psychodynamic,OCD,180,1,TRUE,Telehealth-US
GGOEGXXX1369,Google Split Seam Tee Olive,Google,LG,Men's / Unisex,26,1,,(not set),87690866786,Not available in demo dataset,18,(not set),"Ethan Nguyen, LMFT",LMFT,IFS,OCD,180,1,TRUE,Telehealth-US
GGOEGXXX1369,Google Split Seam Tee Olive,Google,3XL,Men's / Unisex,26,1,,(not set),(not set),Not available in demo dataset,17,(not set),"Ethan Nguyen, LMFT",LMFT,ACT,OCD,180,1,TRUE,Telehealth-US
GGOEGXXX1369,Google Split Seam Tee Olive,Google,XS,Women's,21,1,,(not set),(not set),Not available in demo dataset,14,Reach New Heights,"Ethan Nguyen, LMFT",LMFT,EMDR,Career Stress,180,1,TRUE,Telehealth-US
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,(not set),(not set),Apparel,79,1,,(not set),(not set),Not available in demo dataset,24,(not set),"Rina Kim, LMHC",LMHC,Mindfulness-based,Anxiety,250,1,TRUE,WA-Seattle
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,Google,Choose Size,Home/Apparel/Men's / Unisex/,79,1,,(not set),14744894898,Not available in demo dataset,7,Complete Your Collection,"Rina Kim, LMFT",LMFT,ACT,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,Google,MD,Home/Apparel/Men's / Unisex/,79,1,,(not set),(not set),Not available in demo dataset,5,(not set),"Rina Kim, LMFT",LMFT,EMDR,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,Google,LG,Men's / Unisex,79,1,,(not set),(not set),Not available in demo dataset,15,(not set),"Rina Kim, LMFT",LMFT,IFS,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,Google,3XL,Men's / Unisex,63,1,,(not set),(not set),(not set),14,Reach New Heights,"Rina Kim, LMFT",LMFT,ACT,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,Google,SM,Men's / Unisex,79,1,,(not set),84877595341,Not available in demo dataset,14,(not set),"Rina Kim, LMFT",LMFT,Solution-Focused,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,Google,2XL,Men's / Unisex,79,1,,(not set),(not set),Not available in demo dataset,19,(not set),"Rina Kim, LMFT",LMFT,CBT,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,Google,XL,Men's / Unisex,79,1,,(not set),(not set),Not available in demo dataset,19,(not set),"Rina Kim, LMFT",LMFT,EMDR,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1372,Google Women's Tech Fleece Vest Charcoal,(not set),(not set),Home/Apparel/Women's/,79,1,,(not set),(not set),(not set),10,(not set),"Jun Nguyen, LMHC",LMHC,EMDR,Stress & Burnout,250,1,TRUE,NY-NYC
GGOEGXXX1372,Google Women's Tech Fleece Vest Charcoal,Google,2XL,Home/Sale/,79,1,,(not set),(not set),Not available in demo dataset,3,Google Mural Collection,"Jun Nguyen, LMFT",LMFT,CBT,Stress & Burnout,250,1,TRUE,NY-NYC
GGOEGXXX1372,Google Women's Tech Fleece Vest Charcoal,Android,,Sale,55,1,,(not set),53956857224,Not available in demo dataset,24,Complete Your Collection,"Jun Nguyen, LCSW",LCSW,EMDR,Relationship Issues,220,1,TRUE,NY-NYC
GGOEGXXX1372,Google Women's Tech Fleece Vest Charcoal,#IamRemarkable,LG,Women's,55,1,,(not set),1917737885,Not available in demo dataset,14,(not set),"Jun Nguyen, PhD",Psychologist (PhD),IFS,Career Stress,220,1,TRUE,NY-NYC
GGOEGXXX1372,Google Women's Tech Fleece Vest Charcoal,Google,SM,Women's,44,1,,(not set),(not set),Not available in demo dataset,14,(not set),"Jun Nguyen, LMFT",LMFT,Solution-Focused,Career Stress,220,1,TRUE,NY-NYC
GGOEGXXX1372,Google Women's Tech Fleece Vest Charcoal,#IamRemarkable,XL,Women's,55,1,,(not set),1917737885,Not available in demo dataset,14,Act Responsible,"Jun Nguyen, PhD",Psychologist (PhD),EMDR,Career Stress,220,1,TRUE,NY-NYC
GGOEGXXX1372,Google Women's Tech Fleece Vest Charcoal,Google,MD,Women's,55,1,,(not set),95597598007,Not available in demo dataset,14,(not set),"Jun Nguyen, LMFT",LMFT,EMDR,Career Stress,220,1,TRUE,NY-NYC
GGOEGXXX1378,Google Cotopaxi Shell,Google,2XL,Apparel,48,1,,(not set),(not set),Not available in demo dataset,14,(not set),"Hiro Kim, LMFT",LMFT,CBT,Anxiety,220,1,TRUE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,Google,,Apparel,48,1,,(not set),(not set),Not available in demo dataset,19,(not set),"Hiro Kim, LMFT",LMFT,ACT,Anxiety,220,1,TRUE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,(not set),(not set),Men's / Unisex,48,1,,(not set),(not set),Not available in demo dataset,23,(not set),"Hiro Kim, LMHC",LMHC,ACT,OCD,220,1,TRUE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,Google,MD,Men's / Unisex,48,1,,(not set),(not set),(not set),15,Reach New Heights,"Hiro Kim, LMFT",LMFT,EMDR,OCD,220,1,TRUE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,Google,XL,Men's / Unisex,48,1,,(not set),36747566986,Not available in demo dataset,16,Reach New Heights,"Hiro Kim, LMFT",LMFT,EMDR,OCD,220,1,TRUE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,Google,LG,Men's / Unisex,48,1,,(not set),(not set),(not set),15,Google Mural Collection,"Hiro Kim, LMFT",LMFT,IFS,OCD,220,1,TRUE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,Google,3XL,Men's / Unisex,48,1,,(not set),(not set),(not set),24,Reach New Heights,"Hiro Kim, LMFT",LMFT,ACT,OCD,220,1,TRUE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,Google,XS,Sale,38,,,(not set),(not set),Not available in demo dataset,13,(not set),"Hiro Kim, LMFT",LMFT,EMDR,Relationship Issues,220,0,FALSE,CA-BayArea
GGOEGXXX1378,Google Cotopaxi Shell,Google,SM,Sale,38,1,,(not set),(not set),(not set),15,(not set),"Hiro Kim, LMFT",LMFT,Solution-Focused,Relationship Issues,220,1,TRUE,CA-BayArea
GGOEGXXX1381,Google Men's Softshell Moss,Google,2XL,Apparel,99,1,,(not set),(not set),(not set),19,(not set),"Ethan Davis, LMFT",LMFT,CBT,Anxiety,250,1,TRUE,CA-LA
GGOEGXXX1381,Google Men's Softshell Moss,(not set),(not set),Home/Apparel/Men's / Unisex/,99,1,,(not set),(not set),Not available in demo dataset,10,(not set),"Ethan Davis, LMHC",LMHC,CBT,Stress & Burnout,250,1,TRUE,CA-LA
GGOEGXXX1381,Google Men's Softshell Moss,Google,3XL,Home/Apparel/Men's / Unisex/,99,1,,(not set),44295194251,Not available in demo dataset,9,Reach New Heights,"Ethan Davis, LMFT",LMFT,ACT,Stress & Burnout,250,1,TRUE,CA-LA
GGOEGXXX1381,Google Men's Softshell Moss,Google,LG,Men's / Unisex,99,1,,(not set),6097642926,Not available in demo dataset,23,Google Mural Collection,"Ethan Davis, LMFT",LMFT,IFS,OCD,250,1,TRUE,CA-LA
GGOEGXXX1381,Google Men's Softshell Moss,Google,MD,Men's / Unisex,99,1,,(not set),(not set),(not set),13,(not set),"Ethan Davis, LMFT",LMFT,EMDR,OCD,250,1,TRUE,CA-LA
GGOEGXXX1382,Google Women's Softshell Moss,Google,MD,Home/Apparel/Women's/,99,1,,(not set),2021964568,Not available in demo dataset,5,Google Mural Collection,"Kenji Tanaka, LMFT",LMFT,EMDR,Stress & Burnout,250,1,TRUE,CA-BayArea
GGOEGXXX1382,Google Women's Softshell Moss,(not set),(not set),Home/Apparel/Women's/,99,1,,(not set),(not set),(not set),2,(not set),"Kenji Tanaka, LMHC",LMHC,DBT,Stress & Burnout,250,1,TRUE,CA-BayArea
GGOEGXXX1382,Google Women's Softshell Moss,Google,,Women's,99,,,(not set),15207033596,Not available in demo dataset,15,Reach New Heights,"Kenji Tanaka, LMFT",LMFT,DBT,Career Stress,250,0,FALSE,CA-BayArea
GGOEGXXX1382,Google Women's Softshell Moss,Google,SM,Women's,79,1,,(not set),(not set),Not available in demo dataset,14,(not set),"Kenji Tanaka, LMFT",LMFT,Solution-Focused,Career Stress,250,1,TRUE,CA-BayArea
GGOEGXXX1382,Google Women's Softshell Moss,Google,XS,Women's,99,1,,(not set),34862688143,Not available in demo dataset,15,Reach New Heights,"Kenji Tanaka, LMFT",LMFT,EMDR,Career Stress,250,1,TRUE,CA-BayArea
GGOEGXXX1383,Google Men's Puff Jacket Black,Google,2XL,Apparel,115,2,,(not set),30792208553,Not available in demo dataset,15,(not set),"Noah Garcia, LMFT",LMFT,CBT,Anxiety,250,2,TRUE,CA-LA
GGOEGXXX1383,Google Men's Puff Jacket Black,Google,,Apparel,115,,,(not set),(not set),Not available in demo dataset,15,Act Responsible,"Noah Garcia, LMFT",LMFT,EMDR,Anxiety,250,0,FALSE,CA-LA
GGOEGXXX1383,Google Men's Puff Jacket Black,Google,MD,Home/Apparel/Men's / Unisex/,115,1,,(not set),(not set),Not available in demo dataset,10,(not set),"Noah Garcia, LMFT",LMFT,EMDR,Stress & Burnout,250,1,TRUE,CA-LA
GGOEGXXX1383,Google Men's Puff Jacket Black,Google,LG,Home/Apparel/Men's / Unisex/,115,1,,(not set),20994487515,Not available in demo dataset,11,Act Responsible,"Noah Garcia, LMFT",LMFT,IFS,Stress & Burnout,250,1,TRUE,CA-LA
GGOEGXXX1383,Google Men's Puff Jacket Black,Google,3XL,Home/Apparel/Men's / Unisex/,115,,,(not set),(not set),(not set),12,(not set),"Noah Garcia, LMFT",LMFT,ACT,Stress & Burnout,250,0,FALSE,CA-LA
GGOEGXXX1383,Google Men's Puff Jacket Black,(not set),(not set),Home/Apparel/Men's / Unisex/,115,1,,(not set),(not set),(not set),12,(not set),"Noah Garcia, LMHC",LMHC,EMDR,Stress & Burnout,250,1,TRUE,CA-LA
GGOEGXXX1383,Google Men's Puff Jacket Black,Google,XL,Home/Apparel/Men's / Unisex/,115,1,,(not set),(not set),(not set),12,(not set),"Noah Garcia, LMFT",LMFT,EMDR,Stress & Burnout,250,1,TRUE,CA-LA
GGOEGXXX1383,Google Men's Puff Jacket Black,Google,SM,Men's / Unisex,92,1,,(not set),(not set),(not set),15,(not set),"Noah Garcia, LMFT",LMFT,Solution-Focused,OCD,250,1,TRUE,CA-LA
GGOEGXXX1384,Google Women's Puff Jacket Black,Google,MD,,115,1,,(not set),95597598007,Not available in demo dataset,9,Reach New Heights,"Emily Hernandez, LMFT",LMFT,EMDR,Grief,250,1,TRUE,Telehealth-US
GGOEGXXX1384,Google Women's Puff Jacket Black,Google,2XL,Apparel,115,2,,(not set),30792208553,Not available in demo dataset,16,(not set),"Emily Hernandez, LMFT",LMFT,CBT,Anxiety,250,2,TRUE,Telehealth-US
GGOEGXXX1384,Google Women's Puff Jacket Black,(not set),(not set),Home/Apparel/Women's/,115,1,,(not set),(not set),(not set),5,(not set),"Emily Hernandez, LMHC",LMHC,IFS,Stress & Burnout,250,1,TRUE,Telehealth-US
GGOEGXXX1384,Google Women's Puff Jacket Black,Google,LG,Home/Apparel/Women's/,115,1,,(not set),(not set),(not set),5,Reach New Heights,"Emily Hernandez, LMFT",LMFT,IFS,Stress & Burnout,250,1,TRUE,Telehealth-US
GGOEGXXX1384,Google Women's Puff Jacket Black,Google,3XL,Home/Apparel/Women's/,115,1,,(not set),95597598007,Not available in demo dataset,5,(not set),"Emily Hernandez, LMFT",LMFT,ACT,Stress & Burnout,250,1,TRUE,Telehealth-US
GGOEGXXX1384,Google Women's Puff Jacket Black,Google,XS,Home/Apparel/Women's/,115,1,,(not set),(not set),Not available in demo dataset,4,(not set),"Emily Hernandez, LMFT",LMFT,EMDR,Stress & Burnout,250,1,TRUE,Telehealth-US
GGOEGXXX1384,Google Women's Puff Jacket Black,Google,SM,Home/Apparel/Women's/,115,1,,(not set),95597598007,Not available in demo dataset,5,(not set),"Emily Hernandez, LMFT",LMFT,Solution-Focused,Stress & Burnout,250,1,TRUE,Telehealth-US
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,2XL,Apparel,89,1,,(not set),30792208553,(not set),17,(not set),"Omar Lopez, LMFT",LMFT,CBT,Anxiety,250,1,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,,Home/Apparel/,89,3,,(not set),21009714403,Not available in demo dataset,12,(not set),"Omar Lopez, LMFT",LMFT,Solution-Focused,Stress & Burnout,250,3,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,LG,Home/Apparel/Men's / Unisex/,89,1,,(not set),(not set),Not available in demo dataset,6,(not set),"Omar Lopez, LMFT",LMFT,IFS,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,SM,Home/Apparel/Men's / Unisex/,89,1,,(not set),(not set),(not set),8,Reach New Heights,"Omar Lopez, LMFT",LMFT,Solution-Focused,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,XL,Home/Apparel/Men's / Unisex/,89,1,,(not set),(not set),Not available in demo dataset,8,(not set),"Omar Lopez, LMFT",LMFT,EMDR,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,(not set),(not set),Home/Apparel/Men's / Unisex/,89,1,,(not set),(not set),(not set),8,(not set),"Omar Lopez, LMHC",LMHC,Solution-Focused,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,3XL,Men's / Unisex,71,1,,(not set),(not set),Not available in demo dataset,13,Reach New Heights,"Omar Lopez, LMFT",LMFT,ACT,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,Choose Size,Men's / Unisex,71,1,,(not set),(not set),Not available in demo dataset,22,(not set),"Omar Lopez, LMFT",LMFT,ACT,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1385,Google Men's Tech Fleece Grey,Google,MD,Men's / Unisex,89,1,,(not set),(not set),Not available in demo dataset,16,Complete Your Collection,"Omar Lopez, LMFT",LMFT,EMDR,OCD,250,1,TRUE,WA-Seattle
GGOEGXXX1386,Google Women's Tech Fleece Grey,(not set),(not set),Home/Apparel/Women's/,89,1,,(not set),(not set),(not set),3,(not set),"Rina Williams, LMHC",LMHC,Solution-Focused,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1386,Google Women's Tech Fleece Grey,Google,XL,Women's,89,1,,(not set),15207033596,(not set),16,Complete Your Collection,"Rina Williams, LMFT",LMFT,EMDR,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1386,Google Women's Tech Fleece Grey,Google,XS,Women's,71,1,,(not set),(not set),(not set),16,(not set),"Rina Williams, LMFT",LMFT,EMDR,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1386,Google Women's Tech Fleece Grey,Google,MD,Women's,89,1,,(not set),15207033596,Not available in demo dataset,16,(not set),"Rina Williams, LMFT",LMFT,EMDR,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1386,Google Women's Tech Fleece Grey,Google,,Women's,89,,,(not set),15207033596,Not available in demo dataset,16,Reach New Heights,"Rina Williams, LMFT",LMFT,Solution-Focused,Career Stress,250,0,FALSE,WA-Seattle
GGOEGXXX1386,Google Women's Tech Fleece Grey,Google,SM,Women's,71,1,,(not set),(not set),Not available in demo dataset,16,(not set),"Rina Williams, LMFT",LMFT,Solution-Focused,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1386,Google Women's Tech Fleece Grey,Google,LG,Women's,89,1,,(not set),(not set),(not set),16,Act Responsible,"Rina Williams, LMFT",LMFT,IFS,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1387,Google Sherpa Vest Black,(not set),(not set),Home/Apparel/Women's/,79,1,,(not set),(not set),(not set),4,(not set),"Chloe Miller, LMHC",LMHC,CBT,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1387,Google Sherpa Vest Black,Google,MD,Home/Apparel/Women's/,79,1,,(not set),13118916301,Not available in demo dataset,7,Google Mural Collection,"Chloe Miller, LMFT",LMFT,EMDR,Stress & Burnout,250,1,TRUE,WA-Seattle
GGOEGXXX1387,Google Sherpa Vest Black,#IamRemarkable,XL,Women's,79,1,,(not set),1917737885,Not available in demo dataset,24,(not set),"Chloe Miller, PhD",Psychologist (PhD),EMDR,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1387,Google Sherpa Vest Black,Google,SM,Women's,79,1,,(not set),55327553038,Not available in demo dataset,14,(not set),"Chloe Miller, LMFT",LMFT,Solution-Focused,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1387,Google Sherpa Vest Black,Google,LG,Women's,79,1,,(not set),15207033596,Not available in demo dataset,14,(not set),"Chloe Miller, LMFT",LMFT,IFS,Career Stress,250,1,TRUE,WA-Seattle
GGOEGXXX1387,Google Sherpa Vest Black,Google,XS,Women's,79,1,,(not set),(not set),(not set),13,Act Responsible,"Chloe Miller, LMFT",LMFT,EMDR,Career Stress,250,1,TRUE,WA-Seattle
